weight,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,state,YYYYMM
2251.628,57,2,1,1,-1,-1,2,2,26620,1,2020-06-01
3348.0194,57,2,2,1,-1,-1,2,2,26620,1,2020-06-01
1826.4408,57,1,2,1,7700,-1,2,2,26620,1,2020-06-01
1843.5786,57,1,1,1,-1,-1,2,2,26620,1,2020-06-01
2784.0273,57,1,2,1,440,-1,2,2,26620,1,2020-06-01
3509.1253,57,1,1,1,1530,-1,2,2,26620,1,2020-06-01
2213.4911,57,2,2,1,-1,-1,2,2,26620,1,2020-06-01
2312.1406,57,2,1,1,-1,-1,2,2,26620,1,2020-06-01
2745.7529,57,1,1,1,4500,-1,2,2,26620,1,2020-06-01
2352.2659,57,1,2,1,4840,-1,2,2,26620,1,2020-06-01
4199.9739,57,2,2,1,1108,-1,2,2,26620,1,2020-06-01
3425.4226,57,2,2,1,-1,-1,2,2,26620,1,2020-06-01
1886.8996,57,1,1,1,8810,-1,2,1,26620,1,2020-06-01
2024.1551,57,1,2,1,440,-1,2,2,26620,1,2020-06-01
2631.9561,57,2,2,1,-1,-1,2,2,26620,1,2020-06-01
2014.9613,57,2,2,1,9640,-1,2,2,26620,1,2020-06-01
1803.6147,57,1,1,1,-1,-1,2,1,26620,1,2020-06-01
2014.9613,57,1,2,1,-1,-1,2,1,26620,1,2020-06-01
2211.3565,314,1,2,1,630,-1,2,2,33660,1,2020-06-01
1880.754,57,1,1,1,310,-1,2,2,33660,1,2020-06-01
2619.7214,314,2,2,1,-1,-1,2,2,33660,1,2020-06-01
2107.788,314,2,1,1,-1,-1,2,2,33660,1,2020-06-01
2679.5637,314,2,1,1,-1,-1,2,2,33660,1,2020-06-01
2577.1971,57,2,2,1,3421,-1,2,2,33660,1,2020-06-01
2470.7254,57,2,2,1,137,-1,2,2,33660,1,2020-06-01
1950.9588,57,2,1,1,150,-1,2,2,33660,1,2020-06-01
2117.1784,57,2,1,1,4200,-1,2,2,33660,1,2020-06-01
2209.8999,57,1,1,1,7340,-1,2,2,33660,1,2020-06-01
1795.2204,57,1,2,1,-1,-1,2,1,33660,1,2020-06-01
2999.4086,57,2,1,1,-1,-1,2,2,33660,1,2020-06-01
3115.5113,57,2,1,1,-1,-1,2,2,33660,1,2020-06-01
2623.1385,57,2,1,1,-1,-1,2,2,33660,1,2020-06-01
1826.943,57,1,2,1,-1,-1,2,2,33660,1,2020-06-01
1602.0569,57,1,1,1,9130,-1,2,1,33660,1,2020-06-01
1826.943,57,2,2,1,-1,-1,2,2,33660,1,2020-06-01
1864.71,57,2,1,1,-1,-1,2,2,33660,1,2020-06-01
2259.7326,57,2,2,1,3801,-1,2,2,33660,1,2020-06-01
2204.069,57,2,1,1,9130,-1,2,1,33660,1,2020-06-01
1598.086,57,2,1,1,-1,-1,2,1,33660,1,2020-06-01
1818.2721,57,1,2,1,4920,-1,2,2,33660,1,2020-06-01
1781.6015,57,1,1,1,-1,-1,2,2,33660,1,2020-06-01
1957.3339,57,1,1,1,110,-1,2,2,33660,1,2020-06-01
1741.2129,57,2,1,1,-1,-1,2,2,33660,1,2020-06-01
2099.7129,57,1,2,1,-1,-1,2,2,33660,1,2020-06-01
3638.4063,57,2,2,1,3603,-1,2,2,33660,1,2020-06-01
2071.009,57,1,1,1,110,-1,2,2,33860,1,2020-06-01
2541.1077,57,1,2,1,-1,-1,2,2,33860,1,2020-06-01
1617.1029,57,2,1,1,-1,-1,2,1,33860,1,2020-06-01
5400.1837,57,2,1,1,9620,-1,2,2,33860,1,2020-06-01
1957.153,57,2,2,1,4760,-1,2,2,13820,1,2020-06-01
1675.269,57,2,1,1,6355,-1,2,2,13820,1,2020-06-01
1916.0643,57,2,2,1,4600,-1,2,1,13820,1,2020-06-01
1658.8162,57,1,1,1,-1,-1,2,1,13820,1,2020-06-01
1679.8362,57,1,2,1,-1,-1,2,2,13820,1,2020-06-01
2051.4552,57,1,1,1,4920,-1,2,2,13820,1,2020-06-01
1831.9656,57,1,2,1,205,-1,2,1,13820,1,2020-06-01
2051.4552,57,1,1,1,-1,-1,2,1,13820,1,2020-06-01
1831.9656,57,1,2,1,2320,-1,2,2,13820,1,2020-06-01
2692.9013,57,2,2,1,4760,-1,2,1,13820,1,2020-06-01
2210.2382,57,2,2,1,5330,-1,2,2,13820,1,2020-06-01
3374.4312,57,2,1,1,9130,-1,2,1,13820,1,2020-06-01
3073.3419,57,2,2,1,5240,-1,2,1,13820,1,2020-06-01
1886.8996,57,1,1,1,-1,-1,2,2,13820,1,2020-06-01
2024.1551,57,1,2,1,-1,-1,2,2,13820,1,2020-06-01
2373.3552,57,2,1,1,8140,-1,2,2,13820,1,2020-06-01
1965.025,57,2,1,1,4850,-1,2,2,13820,1,2020-06-01
2239.3824,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
2309.537,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
2239.3824,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
2309.537,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
2239.3824,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
2209.4559,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
3207.0114,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
3811.5613,362,2,1,2,6230,-1,2,1,14860,9,2020-06-01
4379.3477,312,1,2,2,-1,-1,2,1,14860,9,2020-06-01
4474.2027,312,2,2,1,-1,-1,2,2,14860,9,2020-06-01
5575.7346,313,1,1,2,4251,-1,2,1,14860,9,2020-06-01
5315.426,313,1,1,2,4200,-1,2,2,14860,9,2020-06-01
4392.8883,313,1,2,2,-1,-1,2,1,14860,9,2020-06-01
5035.0455,313,2,1,1,4720,-1,2,1,14860,9,2020-06-01
5033.5825,365,2,1,2,6260,-1,2,2,14860,9,2020-06-01
4273.7819,365,1,1,2,6410,-1,2,2,14860,9,2020-06-01
3506.2728,57,1,1,1,9130,-1,2,2,14860,9,2020-06-01
3012.7628,57,1,2,1,5400,-1,2,1,14860,9,2020-06-01
3966.4824,129,1,2,1,3255,-1,2,2,14860,9,2020-06-01
3159.9243,57,1,1,1,4220,-1,2,1,14860,9,2020-06-01
3533.5756,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
4240.1243,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
3966.4824,57,2,2,1,2330,-1,2,2,14860,9,2020-06-01
4240.1243,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
2217.0719,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
2791.6642,57,2,1,1,-1,-1,2,2,14860,9,2020-06-01
3748.2462,365,2,2,1,-1,-1,2,2,14860,9,2020-06-01
2586.0222,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
2586.0222,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
2312.8307,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
2403.0959,57,1,1,1,-1,-1,2,2,14860,9,2020-06-01
2051.5626,57,1,2,1,-1,-1,2,2,14860,9,2020-06-01
2548.78,57,2,2,1,-1,-1,2,2,14860,9,2020-06-01
3275.3249,57,1,2,1,5730,-1,2,2,14860,9,2020-06-01
3836.2971,57,1,1,1,4810,-1,2,2,14860,9,2020-06-01
2051.5626,120,2,2,1,-1,-1,2,1,14860,9,2020-06-01
