,state,nativity,marital,sex,citiz,occ1,occ2,collegcred,highsch,city,YYYYMM,weight
144,1,57,1,1,1,6441,-1,2,1,26620,2021-06-01,1977.1321
145,1,57,1,1,1,6442,-1,2,2,33660,2021-06-01,1636.9828
146,1,57,1,1,1,7000,-1,2,1,33660,2021-06-01,2157.307
147,1,57,1,1,1,7200,-1,2,1,13820,2021-06-01,2083.9164
148,1,57,1,1,1,7200,-1,2,1,33660,2021-06-01,3350.2051
149,1,57,1,1,1,7220,-1,2,1,19300,2021-06-01,4382.1988
150,1,57,1,1,1,7315,-1,2,2,13820,2021-06-01,2157.307
151,1,57,1,1,1,7315,-1,2,2,33660,2021-06-01,2146.6278
152,1,57,1,1,1,7410,-1,2,1,19300,2021-06-01,1818.6999
153,1,57,1,1,1,7540,-1,2,2,13820,2021-06-01,1933.7888
154,1,57,1,1,1,7640,-1,1,2,13820,2021-06-01,2467.0431
155,1,57,1,1,1,7640,-1,2,1,19300,2021-06-01,2238.8995
156,1,57,1,1,1,7640,-1,2,2,13820,2021-06-01,2782.7879
157,1,57,1,1,1,7700,-1,2,1,12220,2021-06-01,2834.3617
158,1,57,1,1,1,7700,-1,2,1,33660,2021-06-01,2109.8168
159,1,57,1,1,1,7720,-1,2,2,26620,2021-06-01,2039.8056
160,1,57,1,1,1,7750,-1,2,1,13820,2021-06-01,5356.4464
161,1,57,1,1,1,7750,-1,2,1,22520,2021-06-01,1887.3094
162,1,57,1,1,1,7750,-1,2,1,33860,2021-06-01,3423.035
163,1,57,1,1,1,7750,-1,2,2,33660,2021-06-01,1977.1321
164,1,57,1,1,1,7750,-1,2,2,33860,2021-06-01,4481.7562
165,1,57,1,1,1,8140,-1,2,1,13820,2021-06-01,1953.8182
166,1,57,1,1,1,8140,-1,2,1,19300,2021-06-01,2641.8571
167,1,57,1,1,1,8140,-1,2,1,33660,2021-06-01,2012.9755
168,1,57,1,1,1,8140,-1,2,2,13820,2021-06-01,1841.6773
169,1,57,1,1,1,8740,-1,2,1,13820,2021-06-01,2409.4135
170,1,57,1,1,1,8990,-1,2,1,12220,2021-06-01,2085.9028
171,1,57,1,1,1,9121,-1,2,1,13820,2021-06-01,2019.6078
172,1,57,1,1,1,9130,-1,1,2,22520,2021-06-01,2686.8575
173,1,57,1,1,1,9130,-1,2,1,13820,2021-06-01,2809.1527
174,1,57,1,1,1,9130,-1,2,1,33860,2021-06-01,2123.8094
175,1,57,1,1,1,9130,-1,2,2,12220,2021-06-01,1672.0587
176,1,57,1,1,1,9130,-1,2,2,13820,2021-06-01,2275.8984
177,1,57,1,1,1,9210,-1,2,1,13820,2021-06-01,1894.4252
178,1,57,1,1,1,9410,-1,2,2,19300,2021-06-01,1940.1221
179,1,57,1,1,1,9510,-1,2,2,33660,2021-06-01,1855.5081
180,1,57,1,1,1,9620,-1,2,1,12220,2021-06-01,2155.7472
181,1,57,1,1,1,9620,-1,2,2,13820,2021-06-01,1629.7516
182,1,57,1,1,1,9620,-1,2,2,26620,2021-06-01,2155.4944
183,1,57,1,1,1,9645,-1,2,2,33660,2021-06-01,2039.183
184,1,57,1,1,1,9720,-1,2,1,22520,2021-06-01,2848.9118
185,1,57,1,2,1,-1,-1,1,2,22520,2021-06-01,1954.2897
186,1,57,1,2,1,-1,-1,1,2,33660,2021-06-01,1748.3059
187,1,57,1,2,1,-1,-1,2,1,13820,2021-06-01,25212.826
188,1,57,1,2,1,-1,-1,2,1,19300,2021-06-01,7170.8186000000005
189,1,57,1,2,1,-1,-1,2,1,22520,2021-06-01,17640.9278
190,1,57,1,2,1,-1,-1,2,1,26620,2021-06-01,12020.336
191,1,57,1,2,1,-1,-1,2,1,33660,2021-06-01,10800.6126
192,1,57,1,2,1,-1,-1,2,1,33860,2021-06-01,7084.4573
193,1,57,1,2,1,-1,-1,2,2,12220,2021-06-01,17813.9435
194,1,57,1,2,1,-1,-1,2,2,13820,2021-06-01,46159.9619
195,1,57,1,2,1,-1,-1,2,2,19300,2021-06-01,25138.2555
196,1,57,1,2,1,-1,-1,2,2,22520,2021-06-01,14407.0632
197,1,57,1,2,1,-1,-1,2,2,26620,2021-06-01,27594.818
198,1,57,1,2,1,-1,-1,2,2,33660,2021-06-01,30002.6437
199,1,57,1,2,1,-1,-1,2,2,33860,2021-06-01,28070.4207
200,1,57,1,2,1,20,-1,2,2,26620,2021-06-01,2765.8738
201,1,57,1,2,1,51,-1,2,2,13820,2021-06-01,3901.014
202,1,57,1,2,1,52,-1,2,2,33860,2021-06-01,4684.7825
203,1,57,1,2,1,150,-1,2,1,33660,2021-06-01,1984.1399
204,1,57,1,2,1,300,-1,2,2,26620,2021-06-01,2004.7242
205,1,57,1,2,1,310,-1,2,2,19300,2021-06-01,2293.5019
206,1,57,1,2,1,350,-1,2,2,12220,2021-06-01,1596.314
207,1,57,1,2,1,350,-1,2,2,26620,2021-06-01,1566.0326
208,1,57,1,2,1,350,-1,2,2,33660,2021-06-01,1748.8396
209,1,57,1,2,1,410,-1,2,1,26620,2021-06-01,2304.2991
210,1,57,1,2,1,440,-1,2,1,13820,2021-06-01,2124.5286
211,1,57,1,2,1,440,-1,2,2,12220,2021-06-01,3810.8165
212,1,57,1,2,1,440,-1,2,2,13820,2021-06-01,5953.2369
213,1,57,1,2,1,440,-1,2,2,22520,2021-06-01,1686.0469
214,1,57,1,2,1,440,-1,2,2,26620,2021-06-01,6935.203799999999
215,1,57,1,2,1,440,-1,2,2,33660,2021-06-01,2532.4735
216,1,57,1,2,1,530,-1,2,2,19300,2021-06-01,2033.9664
217,1,57,1,2,1,530,-1,2,2,33660,2021-06-01,1572.501
218,1,57,1,2,1,540,-1,2,2,13820,2021-06-01,2802.3339
219,1,57,1,2,1,630,-1,2,1,19300,2021-06-01,1712.5088
220,1,57,1,2,1,630,-1,2,2,13820,2021-06-01,4656.9836
221,1,57,1,2,1,630,-1,2,2,33660,2021-06-01,2268.8407
222,1,57,1,2,1,700,-1,2,2,22520,2021-06-01,2024.9816
223,1,57,1,2,1,710,-1,2,2,33660,2021-06-01,1733.9454
224,1,57,1,2,1,750,-1,2,2,26620,2021-06-01,2407.874
225,1,57,1,2,1,800,-1,2,2,33860,2021-06-01,2499.6942
226,1,57,1,2,1,850,-1,2,1,33860,2021-06-01,3652.0979
227,1,57,1,2,1,910,-1,2,2,12220,2021-06-01,1596.314
228,1,57,1,2,1,940,-1,2,2,22520,2021-06-01,1778.307
229,1,57,1,2,1,1021,-1,2,2,26620,2021-06-01,1977.4055
230,1,57,1,2,1,1050,-1,2,2,26620,2021-06-01,1990.6042
231,1,57,1,2,1,1220,-1,2,2,26620,2021-06-01,3954.1948
232,1,57,1,2,1,1840,-1,2,2,33660,2021-06-01,1536.8266
233,1,57,1,2,1,1920,-1,2,2,22520,2021-06-01,1640.0431
234,1,57,1,2,1,2002,-1,2,2,12220,2021-06-01,1723.2502
235,1,57,1,2,1,2002,-1,2,2,33860,2021-06-01,4169.6624
236,1,57,1,2,1,2016,-1,2,1,13820,2021-06-01,1538.8685
237,1,57,1,2,1,2050,-1,2,2,19300,2021-06-01,4028.7452000000003
238,1,57,1,2,1,2060,-1,2,2,12220,2021-06-01,2303.6781
239,1,57,1,2,1,2145,-1,2,2,33860,2021-06-01,3797.1090000000004
240,1,57,1,2,1,2310,-1,2,2,13820,2021-06-01,2429.3319
241,1,57,1,2,1,2310,-1,2,2,19300,2021-06-01,3425.9649
242,1,57,1,2,1,2310,-1,2,2,26620,2021-06-01,2195.742
243,1,57,1,2,1,2310,-1,2,2,33860,2021-06-01,3744.1755000000003
244,1,57,1,2,1,2330,-1,2,2,13820,2021-06-01,4327.6828000000005
245,1,57,1,2,1,2330,-1,2,2,33660,2021-06-01,1698.8844
246,1,57,1,2,1,2360,-1,2,2,19300,2021-06-01,5292.683
247,1,57,1,2,1,2435,-1,2,2,13820,2021-06-01,2478.8019
248,1,57,1,2,1,2545,-1,2,1,22520,2021-06-01,2040.9135
249,1,57,1,2,1,2545,-1,2,2,26620,2021-06-01,2885.9041
250,1,57,1,2,1,2555,-1,2,2,22520,2021-06-01,1665.7025
251,1,57,1,2,1,2600,-1,2,1,12220,2021-06-01,2850.4089
252,1,57,1,2,1,2752,-1,2,2,33660,2021-06-01,1863.7447
253,1,57,1,2,1,2810,-1,2,2,13820,2021-06-01,1661.2069
254,1,57,1,2,1,2850,-1,2,2,33860,2021-06-01,2829.1284
255,1,57,1,2,1,3090,-1,2,2,12220,2021-06-01,1476.3417
256,1,57,1,2,1,3090,-1,2,2,13820,2021-06-01,2500.5003
257,1,57,1,2,1,3230,-1,2,2,33860,2021-06-01,2029.4481
258,1,57,1,2,1,3255,-1,1,2,22520,2021-06-01,2015.1665
259,1,57,1,2,1,3255,-1,2,2,13820,2021-06-01,6745.1986
260,1,57,1,2,1,3255,-1,2,2,19300,2021-06-01,6254.442
261,1,57,1,2,1,3255,-1,2,2,33860,2021-06-01,2097.7268
262,1,57,1,2,1,3258,-1,2,2,22520,2021-06-01,2213.6088
263,1,57,1,2,1,3310,-1,2,1,13820,2021-06-01,1950.2768
264,1,57,1,2,1,3310,-1,2,2,12220,2021-06-01,1476.3417
265,1,57,1,2,1,3330,-1,2,2,26620,2021-06-01,1985.9546
266,1,57,1,2,1,3424,-1,2,2,26620,2021-06-01,1854.3475
267,1,57,1,2,1,3500,-1,2,2,22520,2021-06-01,2065.1999
268,1,57,1,2,1,3500,-1,2,2,33660,2021-06-01,1721.139
269,1,57,1,2,1,3602,-1,2,1,33660,2021-06-01,2171.7219
270,1,57,1,2,1,3603,-1,2,1,13820,2021-06-01,1962.2439
271,1,57,1,2,1,3603,-1,2,2,12220,2021-06-01,2701.3994
272,1,57,1,2,1,3645,-1,2,1,33660,2021-06-01,2169.9205
273,1,57,1,2,1,3655,-1,2,2,33660,2021-06-01,1795.0402
274,1,57,1,2,1,3870,-1,2,1,33660,2021-06-01,1746.8283
275,1,57,1,2,1,3910,-1,2,2,12220,2021-06-01,1658.3444
276,1,57,1,2,1,4020,-1,2,2,22520,2021-06-01,3005.8697
277,1,57,1,2,1,4030,-1,2,2,13820,2021-06-01,2169.9205
278,1,57,1,2,1,4110,-1,2,1,13820,2021-06-01,1500.1909
279,1,57,1,2,1,4220,-1,2,1,26620,2021-06-01,5493.6622
280,1,57,1,2,1,4230,-1,2,1,13820,2021-06-01,2340.9553
281,1,57,1,2,1,4230,-1,2,2,19300,2021-06-01,1715.6379
282,1,57,1,2,1,4230,-1,2,2,33660,2021-06-01,2500.4573
283,1,57,1,2,1,4330,-1,2,2,13820,2021-06-01,2388.1942
284,1,57,1,2,1,4510,-1,2,2,13820,2021-06-01,2125.0386
285,1,57,1,2,1,4510,-1,2,2,22520,2021-06-01,1698.574
286,1,57,1,2,1,4600,-1,2,2,19300,2021-06-01,2203.8304
287,1,57,1,2,1,4600,-1,2,2,22520,2021-06-01,2370.4036
288,1,57,1,2,1,4700,-1,2,1,19300,2021-06-01,2391.0793
289,1,57,1,2,1,4700,-1,2,1,26620,2021-06-01,2169.9205
290,1,57,1,2,1,4710,-1,2,1,13820,2021-06-01,1707.2348
291,1,57,1,2,1,4720,-1,2,1,22520,2021-06-01,1838.8749
292,1,57,1,2,1,4720,-1,2,2,13820,2021-06-01,3737.9745000000003
293,1,57,1,2,1,4720,-1,2,2,26620,2021-06-01,1538.8685
294,1,57,1,2,1,4760,-1,2,1,13820,2021-06-01,2124.5286
295,1,57,1,2,1,4850,-1,2,1,13820,2021-06-01,1747.3703
296,1,57,1,2,1,4920,-1,2,2,12220,2021-06-01,2347.0426
297,1,57,1,2,1,4920,-1,2,2,13820,2021-06-01,2179.5484
298,1,57,1,2,1,4920,-1,2,2,33660,2021-06-01,1872.0141
299,1,57,1,2,1,4965,-1,2,2,26620,2021-06-01,1647.191
300,1,57,1,2,1,5000,-1,2,1,13820,2021-06-01,1914.2125
301,1,57,1,2,1,5000,-1,2,2,13820,2021-06-01,1598.854
302,1,57,1,2,1,5000,-1,2,2,33860,2021-06-01,1633.169
303,1,57,1,2,1,5110,-1,2,1,13820,2021-06-01,2031.5926
304,1,57,1,2,1,5110,-1,2,2,19300,2021-06-01,1640.0431
305,1,57,1,2,1,5120,-1,2,1,33660,2021-06-01,1795.9142
306,1,57,1,2,1,5120,-1,2,2,13820,2021-06-01,2009.6954
307,1,57,1,2,1,5120,-1,2,2,22520,2021-06-01,1678.599
308,1,57,1,2,1,5120,-1,2,2,33660,2021-06-01,3386.3201
309,1,57,1,2,1,5165,-1,2,2,13820,2021-06-01,2816.631
310,1,57,1,2,1,5220,-1,2,1,33660,2021-06-01,3979.2298
311,1,57,1,2,1,5240,-1,2,1,13820,2021-06-01,3737.9745000000003
312,1,57,1,2,1,5240,-1,2,1,19300,2021-06-01,2257.7233
313,1,57,1,2,1,5330,-1,2,2,13820,2021-06-01,2149.81
314,1,57,1,2,1,5521,-1,2,2,13820,2021-06-01,3739.6713
315,1,57,1,2,1,5521,-1,2,2,33660,2021-06-01,1814.498
316,1,57,1,2,1,5540,-1,2,2,13820,2021-06-01,2171.7219
317,1,57,1,2,1,5550,-1,2,2,22520,2021-06-01,2040.9135
318,1,57,1,2,1,5560,-1,2,2,12220,2021-06-01,2993.5052
319,1,57,1,2,1,5710,-1,2,2,13820,2021-06-01,1506.8472
320,1,57,1,2,1,5740,-1,2,1,33660,2021-06-01,1506.3874
321,1,57,1,2,1,5740,-1,2,1,33860,2021-06-01,1654.3736
322,1,57,1,2,1,5740,-1,2,2,13820,2021-06-01,3946.4751
323,1,57,1,2,1,5740,-1,2,2,26620,2021-06-01,1714.2864
324,1,57,1,2,1,5840,-1,2,1,13820,2021-06-01,2030.0677
325,1,57,1,2,1,5840,-1,2,1,22520,2021-06-01,1862.6242
326,1,57,1,2,1,5840,-1,2,2,19300,2021-06-01,1943.6073
327,1,57,1,2,1,5860,-1,2,1,13820,2021-06-01,2159.8997
328,1,57,1,2,1,5860,-1,2,2,13820,2021-06-01,1596.8133
329,1,57,1,2,1,7540,-1,2,2,13820,2021-06-01,1530.0378
330,1,57,1,2,1,7700,-1,2,1,33860,2021-06-01,1996.4778
331,1,57,1,2,1,7750,-1,2,1,19300,2021-06-01,2284.0677
332,1,57,1,2,1,8100,-1,2,1,33860,2021-06-01,1962.2439
333,1,57,1,2,1,8320,-1,2,1,12220,2021-06-01,2359.9326
334,1,57,1,2,1,8990,-1,2,1,13820,2021-06-01,1747.3703
335,1,57,1,2,1,9121,-1,2,2,22520,2021-06-01,1678.0783
336,1,57,1,2,1,9645,-1,2,1,13820,2021-06-01,1930.9591
337,1,57,1,2,1,9645,-1,2,1,33660,2021-06-01,1793.3033
338,1,57,1,2,1,9760,-1,2,2,33660,2021-06-01,1939.1683
